main_class_id|binary_class_id|num_active_effects|de_noise_reg|dynamic_reg|eq_reg|de_esser_reg|reverb_reg|limiter_reg|mean_reg|de_noise_profile|dynamic_profile|eq_profile|de_esser_profile|reverb_profile|limiter_profile|merged_profile
2192|52|3|1.0|0.75|0.0|0.5|0.0|0.0|0.375|p2|p3|p0|p1|p0|p0|p2-p3-p0-p1-p0-p0
2193|53|4|1.0|0.75|0.0|0.5|0.0|1.0|0.5416666666666666|p2|p3|p0|p1|p0|p1|p2-p3-p0-p1-p0-p1
2194|54|4|1.0|0.75|0.0|0.5|0.3333333333333333|0.0|0.4305555555555556|p2|p3|p0|p1|p1|p0|p2-p3-p0-p1-p1-p0
2195|55|5|1.0|0.75|0.0|0.5|0.3333333333333333|1.0|0.5972222222222222|p2|p3|p0|p1|p1|p1|p2-p3-p0-p1-p1-p1
2196|54|4|1.0|0.75|0.0|0.5|0.6666666666666666|0.0|0.4861111111111111|p2|p3|p0|p1|p2|p0|p2-p3-p0-p1-p2-p0
2197|55|5|1.0|0.75|0.0|0.5|0.6666666666666666|1.0|0.6527777777777778|p2|p3|p0|p1|p2|p1|p2-p3-p0-p1-p2-p1
2198|54|4|1.0|0.75|0.0|0.5|1.0|0.0|0.5416666666666666|p2|p3|p0|p1|p3|p0|p2-p3-p0-p1-p3-p0
2199|55|5|1.0|0.75|0.0|0.5|1.0|1.0|0.7083333333333334|p2|p3|p0|p1|p3|p1|p2-p3-p0-p1-p3-p1
2200|52|3|1.0|0.75|0.0|1.0|0.0|0.0|0.4583333333333333|p2|p3|p0|p2|p0|p0|p2-p3-p0-p2-p0-p0
2201|53|4|1.0|0.75|0.0|1.0|0.0|1.0|0.625|p2|p3|p0|p2|p0|p1|p2-p3-p0-p2-p0-p1
2202|54|4|1.0|0.75|0.0|1.0|0.3333333333333333|0.0|0.513888888888889|p2|p3|p0|p2|p1|p0|p2-p3-p0-p2-p1-p0
2203|55|5|1.0|0.75|0.0|1.0|0.3333333333333333|1.0|0.6805555555555557|p2|p3|p0|p2|p1|p1|p2-p3-p0-p2-p1-p1
2204|54|4|1.0|0.75|0.0|1.0|0.6666666666666666|0.0|0.5694444444444444|p2|p3|p0|p2|p2|p0|p2-p3-p0-p2-p2-p0
2205|55|5|1.0|0.75|0.0|1.0|0.6666666666666666|1.0|0.736111111111111|p2|p3|p0|p2|p2|p1|p2-p3-p0-p2-p2-p1
2206|54|4|1.0|0.75|0.0|1.0|1.0|0.0|0.625|p2|p3|p0|p2|p3|p0|p2-p3-p0-p2-p3-p0
2207|55|5|1.0|0.75|0.0|1.0|1.0|1.0|0.7916666666666666|p2|p3|p0|p2|p3|p1|p2-p3-p0-p2-p3-p1
2208|56|3|1.0|0.75|0.1666666666666666|0.0|0.0|0.0|0.3194444444444445|p2|p3|p1|p0|p0|p0|p2-p3-p1-p0-p0-p0
2209|57|4|1.0|0.75|0.1666666666666666|0.0|0.0|1.0|0.4861111111111111|p2|p3|p1|p0|p0|p1|p2-p3-p1-p0-p0-p1
2210|58|4|1.0|0.75|0.1666666666666666|0.0|0.3333333333333333|0.0|0.375|p2|p3|p1|p0|p1|p0|p2-p3-p1-p0-p1-p0
2211|59|5|1.0|0.75|0.1666666666666666|0.0|0.3333333333333333|1.0|0.5416666666666666|p2|p3|p1|p0|p1|p1|p2-p3-p1-p0-p1-p1
2212|58|4|1.0|0.75|0.1666666666666666|0.0|0.6666666666666666|0.0|0.4305555555555556|p2|p3|p1|p0|p2|p0|p2-p3-p1-p0-p2-p0
2213|59|5|1.0|0.75|0.1666666666666666|0.0|0.6666666666666666|1.0|0.5972222222222222|p2|p3|p1|p0|p2|p1|p2-p3-p1-p0-p2-p1
2214|58|4|1.0|0.75|0.1666666666666666|0.0|1.0|0.0|0.4861111111111111|p2|p3|p1|p0|p3|p0|p2-p3-p1-p0-p3-p0
2215|59|5|1.0|0.75|0.1666666666666666|0.0|1.0|1.0|0.6527777777777778|p2|p3|p1|p0|p3|p1|p2-p3-p1-p0-p3-p1
2216|60|4|1.0|0.75|0.1666666666666666|0.5|0.0|0.0|0.4027777777777778|p2|p3|p1|p1|p0|p0|p2-p3-p1-p1-p0-p0
2217|61|5|1.0|0.75|0.1666666666666666|0.5|0.0|1.0|0.5694444444444445|p2|p3|p1|p1|p0|p1|p2-p3-p1-p1-p0-p1
2218|62|5|1.0|0.75|0.1666666666666666|0.5|0.3333333333333333|0.0|0.4583333333333334|p2|p3|p1|p1|p1|p0|p2-p3-p1-p1-p1-p0
2219|63|6|1.0|0.75|0.1666666666666666|0.5|0.3333333333333333|1.0|0.6250000000000001|p2|p3|p1|p1|p1|p1|p2-p3-p1-p1-p1-p1
2220|62|5|1.0|0.75|0.1666666666666666|0.5|0.6666666666666666|0.0|0.513888888888889|p2|p3|p1|p1|p2|p0|p2-p3-p1-p1-p2-p0
2221|63|6|1.0|0.75|0.1666666666666666|0.5|0.6666666666666666|1.0|0.6805555555555557|p2|p3|p1|p1|p2|p1|p2-p3-p1-p1-p2-p1
2222|62|5|1.0|0.75|0.1666666666666666|0.5|1.0|0.0|0.5694444444444445|p2|p3|p1|p1|p3|p0|p2-p3-p1-p1-p3-p0
2223|63|6|1.0|0.75|0.1666666666666666|0.5|1.0|1.0|0.7361111111111112|p2|p3|p1|p1|p3|p1|p2-p3-p1-p1-p3-p1
2224|60|4|1.0|0.75|0.1666666666666666|1.0|0.0|0.0|0.4861111111111111|p2|p3|p1|p2|p0|p0|p2-p3-p1-p2-p0-p0
2225|61|5|1.0|0.75|0.1666666666666666|1.0|0.0|1.0|0.6527777777777778|p2|p3|p1|p2|p0|p1|p2-p3-p1-p2-p0-p1
2226|62|5|1.0|0.75|0.1666666666666666|1.0|0.3333333333333333|0.0|0.5416666666666667|p2|p3|p1|p2|p1|p0|p2-p3-p1-p2-p1-p0
2227|63|6|1.0|0.75|0.1666666666666666|1.0|0.3333333333333333|1.0|0.7083333333333334|p2|p3|p1|p2|p1|p1|p2-p3-p1-p2-p1-p1
2228|62|5|1.0|0.75|0.1666666666666666|1.0|0.6666666666666666|0.0|0.5972222222222222|p2|p3|p1|p2|p2|p0|p2-p3-p1-p2-p2-p0
2229|63|6|1.0|0.75|0.1666666666666666|1.0|0.6666666666666666|1.0|0.763888888888889|p2|p3|p1|p2|p2|p1|p2-p3-p1-p2-p2-p1
2230|62|5|1.0|0.75|0.1666666666666666|1.0|1.0|0.0|0.6527777777777778|p2|p3|p1|p2|p3|p0|p2-p3-p1-p2-p3-p0
2231|63|6|1.0|0.75|0.1666666666666666|1.0|1.0|1.0|0.8194444444444445|p2|p3|p1|p2|p3|p1|p2-p3-p1-p2-p3-p1
2232|56|3|1.0|0.75|0.3333333333333333|0.0|0.0|0.0|0.3472222222222222|p2|p3|p2|p0|p0|p0|p2-p3-p2-p0-p0-p0
2233|57|4|1.0|0.75|0.3333333333333333|0.0|0.0|1.0|0.513888888888889|p2|p3|p2|p0|p0|p1|p2-p3-p2-p0-p0-p1
2234|58|4|1.0|0.75|0.3333333333333333|0.0|0.3333333333333333|0.0|0.4027777777777778|p2|p3|p2|p0|p1|p0|p2-p3-p2-p0-p1-p0
2235|59|5|1.0|0.75|0.3333333333333333|0.0|0.3333333333333333|1.0|0.5694444444444445|p2|p3|p2|p0|p1|p1|p2-p3-p2-p0-p1-p1
2236|58|4|1.0|0.75|0.3333333333333333|0.0|0.6666666666666666|0.0|0.4583333333333333|p2|p3|p2|p0|p2|p0|p2-p3-p2-p0-p2-p0
2237|59|5|1.0|0.75|0.3333333333333333|0.0|0.6666666666666666|1.0|0.625|p2|p3|p2|p0|p2|p1|p2-p3-p2-p0-p2-p1
2238|58|4|1.0|0.75|0.3333333333333333|0.0|1.0|0.0|0.513888888888889|p2|p3|p2|p0|p3|p0|p2-p3-p2-p0-p3-p0
2239|59|5|1.0|0.75|0.3333333333333333|0.0|1.0|1.0|0.6805555555555557|p2|p3|p2|p0|p3|p1|p2-p3-p2-p0-p3-p1
2240|60|4|1.0|0.75|0.3333333333333333|0.5|0.0|0.0|0.4305555555555556|p2|p3|p2|p1|p0|p0|p2-p3-p2-p1-p0-p0
2241|61|5|1.0|0.75|0.3333333333333333|0.5|0.0|1.0|0.5972222222222222|p2|p3|p2|p1|p0|p1|p2-p3-p2-p1-p0-p1
2242|62|5|1.0|0.75|0.3333333333333333|0.5|0.3333333333333333|0.0|0.4861111111111111|p2|p3|p2|p1|p1|p0|p2-p3-p2-p1-p1-p0
2243|63|6|1.0|0.75|0.3333333333333333|0.5|0.3333333333333333|1.0|0.6527777777777778|p2|p3|p2|p1|p1|p1|p2-p3-p2-p1-p1-p1
2244|62|5|1.0|0.75|0.3333333333333333|0.5|0.6666666666666666|0.0|0.5416666666666666|p2|p3|p2|p1|p2|p0|p2-p3-p2-p1-p2-p0
2245|63|6|1.0|0.75|0.3333333333333333|0.5|0.6666666666666666|1.0|0.7083333333333334|p2|p3|p2|p1|p2|p1|p2-p3-p2-p1-p2-p1
2246|62|5|1.0|0.75|0.3333333333333333|0.5|1.0|0.0|0.5972222222222222|p2|p3|p2|p1|p3|p0|p2-p3-p2-p1-p3-p0
2247|63|6|1.0|0.75|0.3333333333333333|0.5|1.0|1.0|0.763888888888889|p2|p3|p2|p1|p3|p1|p2-p3-p2-p1-p3-p1
2248|60|4|1.0|0.75|0.3333333333333333|1.0|0.0|0.0|0.513888888888889|p2|p3|p2|p2|p0|p0|p2-p3-p2-p2-p0-p0
2249|61|5|1.0|0.75|0.3333333333333333|1.0|0.0|1.0|0.6805555555555557|p2|p3|p2|p2|p0|p1|p2-p3-p2-p2-p0-p1
2250|62|5|1.0|0.75|0.3333333333333333|1.0|0.3333333333333333|0.0|0.5694444444444445|p2|p3|p2|p2|p1|p0|p2-p3-p2-p2-p1-p0
2251|63|6|1.0|0.75|0.3333333333333333|1.0|0.3333333333333333|1.0|0.7361111111111112|p2|p3|p2|p2|p1|p1|p2-p3-p2-p2-p1-p1
2252|62|5|1.0|0.75|0.3333333333333333|1.0|0.6666666666666666|0.0|0.625|p2|p3|p2|p2|p2|p0|p2-p3-p2-p2-p2-p0
2253|63|6|1.0|0.75|0.3333333333333333|1.0|0.6666666666666666|1.0|0.7916666666666666|p2|p3|p2|p2|p2|p1|p2-p3-p2-p2-p2-p1
2254|62|5|1.0|0.75|0.3333333333333333|1.0|1.0|0.0|0.6805555555555557|p2|p3|p2|p2|p3|p0|p2-p3-p2-p2-p3-p0
2255|63|6|1.0|0.75|0.3333333333333333|1.0|1.0|1.0|0.8472222222222223|p2|p3|p2|p2|p3|p1|p2-p3-p2-p2-p3-p1
2256|56|3|1.0|0.75|0.5|0.0|0.0|0.0|0.375|p2|p3|p3|p0|p0|p0|p2-p3-p3-p0-p0-p0
2257|57|4|1.0|0.75|0.5|0.0|0.0|1.0|0.5416666666666666|p2|p3|p3|p0|p0|p1|p2-p3-p3-p0-p0-p1
2258|58|4|1.0|0.75|0.5|0.0|0.3333333333333333|0.0|0.4305555555555556|p2|p3|p3|p0|p1|p0|p2-p3-p3-p0-p1-p0
2259|59|5|1.0|0.75|0.5|0.0|0.3333333333333333|1.0|0.5972222222222222|p2|p3|p3|p0|p1|p1|p2-p3-p3-p0-p1-p1
2260|58|4|1.0|0.75|0.5|0.0|0.6666666666666666|0.0|0.4861111111111111|p2|p3|p3|p0|p2|p0|p2-p3-p3-p0-p2-p0
2261|59|5|1.0|0.75|0.5|0.0|0.6666666666666666|1.0|0.6527777777777778|p2|p3|p3|p0|p2|p1|p2-p3-p3-p0-p2-p1
2262|58|4|1.0|0.75|0.5|0.0|1.0|0.0|0.5416666666666666|p2|p3|p3|p0|p3|p0|p2-p3-p3-p0-p3-p0
2263|59|5|1.0|0.75|0.5|0.0|1.0|1.0|0.7083333333333334|p2|p3|p3|p0|p3|p1|p2-p3-p3-p0-p3-p1
2264|60|4|1.0|0.75|0.5|0.5|0.0|0.0|0.4583333333333333|p2|p3|p3|p1|p0|p0|p2-p3-p3-p1-p0-p0
2265|61|5|1.0|0.75|0.5|0.5|0.0|1.0|0.625|p2|p3|p3|p1|p0|p1|p2-p3-p3-p1-p0-p1
2266|62|5|1.0|0.75|0.5|0.5|0.3333333333333333|0.0|0.513888888888889|p2|p3|p3|p1|p1|p0|p2-p3-p3-p1-p1-p0
2267|63|6|1.0|0.75|0.5|0.5|0.3333333333333333|1.0|0.6805555555555557|p2|p3|p3|p1|p1|p1|p2-p3-p3-p1-p1-p1
2268|62|5|1.0|0.75|0.5|0.5|0.6666666666666666|0.0|0.5694444444444444|p2|p3|p3|p1|p2|p0|p2-p3-p3-p1-p2-p0
2269|63|6|1.0|0.75|0.5|0.5|0.6666666666666666|1.0|0.736111111111111|p2|p3|p3|p1|p2|p1|p2-p3-p3-p1-p2-p1
2270|62|5|1.0|0.75|0.5|0.5|1.0|0.0|0.625|p2|p3|p3|p1|p3|p0|p2-p3-p3-p1-p3-p0
2271|63|6|1.0|0.75|0.5|0.5|1.0|1.0|0.7916666666666666|p2|p3|p3|p1|p3|p1|p2-p3-p3-p1-p3-p1
2272|60|4|1.0|0.75|0.5|1.0|0.0|0.0|0.5416666666666666|p2|p3|p3|p2|p0|p0|p2-p3-p3-p2-p0-p0
2273|61|5|1.0|0.75|0.5|1.0|0.0|1.0|0.7083333333333334|p2|p3|p3|p2|p0|p1|p2-p3-p3-p2-p0-p1
2274|62|5|1.0|0.75|0.5|1.0|0.3333333333333333|0.0|0.5972222222222222|p2|p3|p3|p2|p1|p0|p2-p3-p3-p2-p1-p0
2275|63|6|1.0|0.75|0.5|1.0|0.3333333333333333|1.0|0.763888888888889|p2|p3|p3|p2|p1|p1|p2-p3-p3-p2-p1-p1
2276|62|5|1.0|0.75|0.5|1.0|0.6666666666666666|0.0|0.6527777777777778|p2|p3|p3|p2|p2|p0|p2-p3-p3-p2-p2-p0
2277|63|6|1.0|0.75|0.5|1.0|0.6666666666666666|1.0|0.8194444444444443|p2|p3|p3|p2|p2|p1|p2-p3-p3-p2-p2-p1
2278|62|5|1.0|0.75|0.5|1.0|1.0|0.0|0.7083333333333334|p2|p3|p3|p2|p3|p0|p2-p3-p3-p2-p3-p0
2279|63|6|1.0|0.75|0.5|1.0|1.0|1.0|0.875|p2|p3|p3|p2|p3|p1|p2-p3-p3-p2-p3-p1
2280|56|3|1.0|0.75|0.6666666666666666|0.0|0.0|0.0|0.4027777777777777|p2|p3|p4|p0|p0|p0|p2-p3-p4-p0-p0-p0
2281|57|4|1.0|0.75|0.6666666666666666|0.0|0.0|1.0|0.5694444444444444|p2|p3|p4|p0|p0|p1|p2-p3-p4-p0-p0-p1
2282|58|4|1.0|0.75|0.6666666666666666|0.0|0.3333333333333333|0.0|0.4583333333333333|p2|p3|p4|p0|p1|p0|p2-p3-p4-p0-p1-p0
2283|59|5|1.0|0.75|0.6666666666666666|0.0|0.3333333333333333|1.0|0.625|p2|p3|p4|p0|p1|p1|p2-p3-p4-p0-p1-p1
2284|58|4|1.0|0.75|0.6666666666666666|0.0|0.6666666666666666|0.0|0.5138888888888888|p2|p3|p4|p0|p2|p0|p2-p3-p4-p0-p2-p0
2285|59|5|1.0|0.75|0.6666666666666666|0.0|0.6666666666666666|1.0|0.6805555555555555|p2|p3|p4|p0|p2|p1|p2-p3-p4-p0-p2-p1
2286|58|4|1.0|0.75|0.6666666666666666|0.0|1.0|0.0|0.5694444444444444|p2|p3|p4|p0|p3|p0|p2-p3-p4-p0-p3-p0
2287|59|5|1.0|0.75|0.6666666666666666|0.0|1.0|1.0|0.736111111111111|p2|p3|p4|p0|p3|p1|p2-p3-p4-p0-p3-p1
2288|60|4|1.0|0.75|0.6666666666666666|0.5|0.0|0.0|0.4861111111111111|p2|p3|p4|p1|p0|p0|p2-p3-p4-p1-p0-p0
2289|61|5|1.0|0.75|0.6666666666666666|0.5|0.0|1.0|0.6527777777777778|p2|p3|p4|p1|p0|p1|p2-p3-p4-p1-p0-p1
2290|62|5|1.0|0.75|0.6666666666666666|0.5|0.3333333333333333|0.0|0.5416666666666666|p2|p3|p4|p1|p1|p0|p2-p3-p4-p1-p1-p0
2291|63|6|1.0|0.75|0.6666666666666666|0.5|0.3333333333333333|1.0|0.7083333333333334|p2|p3|p4|p1|p1|p1|p2-p3-p4-p1-p1-p1
2292|62|5|1.0|0.75|0.6666666666666666|0.5|0.6666666666666666|0.0|0.5972222222222222|p2|p3|p4|p1|p2|p0|p2-p3-p4-p1-p2-p0
2293|63|6|1.0|0.75|0.6666666666666666|0.5|0.6666666666666666|1.0|0.7638888888888888|p2|p3|p4|p1|p2|p1|p2-p3-p4-p1-p2-p1
2294|62|5|1.0|0.75|0.6666666666666666|0.5|1.0|0.0|0.6527777777777778|p2|p3|p4|p1|p3|p0|p2-p3-p4-p1-p3-p0
2295|63|6|1.0|0.75|0.6666666666666666|0.5|1.0|1.0|0.8194444444444443|p2|p3|p4|p1|p3|p1|p2-p3-p4-p1-p3-p1
2296|60|4|1.0|0.75|0.6666666666666666|1.0|0.0|0.0|0.5694444444444444|p2|p3|p4|p2|p0|p0|p2-p3-p4-p2-p0-p0
2297|61|5|1.0|0.75|0.6666666666666666|1.0|0.0|1.0|0.736111111111111|p2|p3|p4|p2|p0|p1|p2-p3-p4-p2-p0-p1
2298|62|5|1.0|0.75|0.6666666666666666|1.0|0.3333333333333333|0.0|0.625|p2|p3|p4|p2|p1|p0|p2-p3-p4-p2-p1-p0
2299|63|6|1.0|0.75|0.6666666666666666|1.0|0.3333333333333333|1.0|0.7916666666666666|p2|p3|p4|p2|p1|p1|p2-p3-p4-p2-p1-p1
2300|62|5|1.0|0.75|0.6666666666666666|1.0|0.6666666666666666|0.0|0.6805555555555555|p2|p3|p4|p2|p2|p0|p2-p3-p4-p2-p2-p0
2301|63|6|1.0|0.75|0.6666666666666666|1.0|0.6666666666666666|1.0|0.8472222222222222|p2|p3|p4|p2|p2|p1|p2-p3-p4-p2-p2-p1
2302|62|5|1.0|0.75|0.6666666666666666|1.0|1.0|0.0|0.736111111111111|p2|p3|p4|p2|p3|p0|p2-p3-p4-p2-p3-p0
2303|63|6|1.0|0.75|0.6666666666666666|1.0|1.0|1.0|0.9027777777777776|p2|p3|p4|p2|p3|p1|p2-p3-p4-p2-p3-p1
2304|56|3|1.0|0.75|0.8333333333333334|0.0|0.0|0.0|0.4305555555555556|p2|p3|p5|p0|p0|p0|p2-p3-p5-p0-p0-p0
2305|57|4|1.0|0.75|0.8333333333333334|0.0|0.0|1.0|0.5972222222222222|p2|p3|p5|p0|p0|p1|p2-p3-p5-p0-p0-p1
2306|58|4|1.0|0.75|0.8333333333333334|0.0|0.3333333333333333|0.0|0.4861111111111111|p2|p3|p5|p0|p1|p0|p2-p3-p5-p0-p1-p0
2307|59|5|1.0|0.75|0.8333333333333334|0.0|0.3333333333333333|1.0|0.6527777777777778|p2|p3|p5|p0|p1|p1|p2-p3-p5-p0-p1-p1
2308|58|4|1.0|0.75|0.8333333333333334|0.0|0.6666666666666666|0.0|0.5416666666666666|p2|p3|p5|p0|p2|p0|p2-p3-p5-p0-p2-p0
2309|59|5|1.0|0.75|0.8333333333333334|0.0|0.6666666666666666|1.0|0.7083333333333334|p2|p3|p5|p0|p2|p1|p2-p3-p5-p0-p2-p1
2310|58|4|1.0|0.75|0.8333333333333334|0.0|1.0|0.0|0.5972222222222222|p2|p3|p5|p0|p3|p0|p2-p3-p5-p0-p3-p0
2311|59|5|1.0|0.75|0.8333333333333334|0.0|1.0|1.0|0.763888888888889|p2|p3|p5|p0|p3|p1|p2-p3-p5-p0-p3-p1
2312|60|4|1.0|0.75|0.8333333333333334|0.5|0.0|0.0|0.513888888888889|p2|p3|p5|p1|p0|p0|p2-p3-p5-p1-p0-p0
2313|61|5|1.0|0.75|0.8333333333333334|0.5|0.0|1.0|0.6805555555555557|p2|p3|p5|p1|p0|p1|p2-p3-p5-p1-p0-p1
2314|62|5|1.0|0.75|0.8333333333333334|0.5|0.3333333333333333|0.0|0.5694444444444445|p2|p3|p5|p1|p1|p0|p2-p3-p5-p1-p1-p0
2315|63|6|1.0|0.75|0.8333333333333334|0.5|0.3333333333333333|1.0|0.7361111111111112|p2|p3|p5|p1|p1|p1|p2-p3-p5-p1-p1-p1
2316|62|5|1.0|0.75|0.8333333333333334|0.5|0.6666666666666666|0.0|0.625|p2|p3|p5|p1|p2|p0|p2-p3-p5-p1-p2-p0
2317|63|6|1.0|0.75|0.8333333333333334|0.5|0.6666666666666666|1.0|0.7916666666666666|p2|p3|p5|p1|p2|p1|p2-p3-p5-p1-p2-p1
2318|62|5|1.0|0.75|0.8333333333333334|0.5|1.0|0.0|0.6805555555555557|p2|p3|p5|p1|p3|p0|p2-p3-p5-p1-p3-p0
2319|63|6|1.0|0.75|0.8333333333333334|0.5|1.0|1.0|0.8472222222222223|p2|p3|p5|p1|p3|p1|p2-p3-p5-p1-p3-p1
2320|60|4|1.0|0.75|0.8333333333333334|1.0|0.0|0.0|0.5972222222222222|p2|p3|p5|p2|p0|p0|p2-p3-p5-p2-p0-p0
2321|61|5|1.0|0.75|0.8333333333333334|1.0|0.0|1.0|0.763888888888889|p2|p3|p5|p2|p0|p1|p2-p3-p5-p2-p0-p1
2322|62|5|1.0|0.75|0.8333333333333334|1.0|0.3333333333333333|0.0|0.6527777777777778|p2|p3|p5|p2|p1|p0|p2-p3-p5-p2-p1-p0
2323|63|6|1.0|0.75|0.8333333333333334|1.0|0.3333333333333333|1.0|0.8194444444444445|p2|p3|p5|p2|p1|p1|p2-p3-p5-p2-p1-p1
2324|62|5|1.0|0.75|0.8333333333333334|1.0|0.6666666666666666|0.0|0.7083333333333334|p2|p3|p5|p2|p2|p0|p2-p3-p5-p2-p2-p0
2325|63|6|1.0|0.75|0.8333333333333334|1.0|0.6666666666666666|1.0|0.875|p2|p3|p5|p2|p2|p1|p2-p3-p5-p2-p2-p1
2326|62|5|1.0|0.75|0.8333333333333334|1.0|1.0|0.0|0.763888888888889|p2|p3|p5|p2|p3|p0|p2-p3-p5-p2-p3-p0
2327|63|6|1.0|0.75|0.8333333333333334|1.0|1.0|1.0|0.9305555555555556|p2|p3|p5|p2|p3|p1|p2-p3-p5-p2-p3-p1
2328|56|3|1.0|0.75|1.0|0.0|0.0|0.0|0.4583333333333333|p2|p3|p6|p0|p0|p0|p2-p3-p6-p0-p0-p0
2329|57|4|1.0|0.75|1.0|0.0|0.0|1.0|0.625|p2|p3|p6|p0|p0|p1|p2-p3-p6-p0-p0-p1
2330|58|4|1.0|0.75|1.0|0.0|0.3333333333333333|0.0|0.513888888888889|p2|p3|p6|p0|p1|p0|p2-p3-p6-p0-p1-p0
2331|59|5|1.0|0.75|1.0|0.0|0.3333333333333333|1.0|0.6805555555555557|p2|p3|p6|p0|p1|p1|p2-p3-p6-p0-p1-p1
2332|58|4|1.0|0.75|1.0|0.0|0.6666666666666666|0.0|0.5694444444444444|p2|p3|p6|p0|p2|p0|p2-p3-p6-p0-p2-p0
2333|59|5|1.0|0.75|1.0|0.0|0.6666666666666666|1.0|0.736111111111111|p2|p3|p6|p0|p2|p1|p2-p3-p6-p0-p2-p1
2334|58|4|1.0|0.75|1.0|0.0|1.0|0.0|0.625|p2|p3|p6|p0|p3|p0|p2-p3-p6-p0-p3-p0
2335|59|5|1.0|0.75|1.0|0.0|1.0|1.0|0.7916666666666666|p2|p3|p6|p0|p3|p1|p2-p3-p6-p0-p3-p1
2336|60|4|1.0|0.75|1.0|0.5|0.0|0.0|0.5416666666666666|p2|p3|p6|p1|p0|p0|p2-p3-p6-p1-p0-p0
2337|61|5|1.0|0.75|1.0|0.5|0.0|1.0|0.7083333333333334|p2|p3|p6|p1|p0|p1|p2-p3-p6-p1-p0-p1
2338|62|5|1.0|0.75|1.0|0.5|0.3333333333333333|0.0|0.5972222222222222|p2|p3|p6|p1|p1|p0|p2-p3-p6-p1-p1-p0
2339|63|6|1.0|0.75|1.0|0.5|0.3333333333333333|1.0|0.763888888888889|p2|p3|p6|p1|p1|p1|p2-p3-p6-p1-p1-p1
2340|62|5|1.0|0.75|1.0|0.5|0.6666666666666666|0.0|0.6527777777777778|p2|p3|p6|p1|p2|p0|p2-p3-p6-p1-p2-p0
2341|63|6|1.0|0.75|1.0|0.5|0.6666666666666666|1.0|0.8194444444444443|p2|p3|p6|p1|p2|p1|p2-p3-p6-p1-p2-p1
2342|62|5|1.0|0.75|1.0|0.5|1.0|0.0|0.7083333333333334|p2|p3|p6|p1|p3|p0|p2-p3-p6-p1-p3-p0
2343|63|6|1.0|0.75|1.0|0.5|1.0|1.0|0.875|p2|p3|p6|p1|p3|p1|p2-p3-p6-p1-p3-p1
2344|60|4|1.0|0.75|1.0|1.0|0.0|0.0|0.625|p2|p3|p6|p2|p0|p0|p2-p3-p6-p2-p0-p0
2345|61|5|1.0|0.75|1.0|1.0|0.0|1.0|0.7916666666666666|p2|p3|p6|p2|p0|p1|p2-p3-p6-p2-p0-p1
2346|62|5|1.0|0.75|1.0|1.0|0.3333333333333333|0.0|0.6805555555555555|p2|p3|p6|p2|p1|p0|p2-p3-p6-p2-p1-p0
2347|63|6|1.0|0.75|1.0|1.0|0.3333333333333333|1.0|0.8472222222222222|p2|p3|p6|p2|p1|p1|p2-p3-p6-p2-p1-p1
2348|62|5|1.0|0.75|1.0|1.0|0.6666666666666666|0.0|0.7361111111111112|p2|p3|p6|p2|p2|p0|p2-p3-p6-p2-p2-p0
2349|63|6|1.0|0.75|1.0|1.0|0.6666666666666666|1.0|0.9027777777777778|p2|p3|p6|p2|p2|p1|p2-p3-p6-p2-p2-p1
2350|62|5|1.0|0.75|1.0|1.0|1.0|0.0|0.7916666666666666|p2|p3|p6|p2|p3|p0|p2-p3-p6-p2-p3-p0
2351|63|6|1.0|0.75|1.0|1.0|1.0|1.0|0.9583333333333334|p2|p3|p6|p2|p3|p1|p2-p3-p6-p2-p3-p1
2352|48|2|1.0|1.0|0.0|0.0|0.0|0.0|0.3333333333333333|p2|p4|p0|p0|p0|p0|p2-p4-p0-p0-p0-p0
2353|49|3|1.0|1.0|0.0|0.0|0.0|1.0|0.5|p2|p4|p0|p0|p0|p1|p2-p4-p0-p0-p0-p1
2354|50|3|1.0|1.0|0.0|0.0|0.3333333333333333|0.0|0.3888888888888889|p2|p4|p0|p0|p1|p0|p2-p4-p0-p0-p1-p0
2355|51|4|1.0|1.0|0.0|0.0|0.3333333333333333|1.0|0.5555555555555556|p2|p4|p0|p0|p1|p1|p2-p4-p0-p0-p1-p1
2356|50|3|1.0|1.0|0.0|0.0|0.6666666666666666|0.0|0.4444444444444444|p2|p4|p0|p0|p2|p0|p2-p4-p0-p0-p2-p0
2357|51|4|1.0|1.0|0.0|0.0|0.6666666666666666|1.0|0.611111111111111|p2|p4|p0|p0|p2|p1|p2-p4-p0-p0-p2-p1
2358|50|3|1.0|1.0|0.0|0.0|1.0|0.0|0.5|p2|p4|p0|p0|p3|p0|p2-p4-p0-p0-p3-p0
2359|51|4|1.0|1.0|0.0|0.0|1.0|1.0|0.6666666666666666|p2|p4|p0|p0|p3|p1|p2-p4-p0-p0-p3-p1
2360|52|3|1.0|1.0|0.0|0.5|0.0|0.0|0.4166666666666667|p2|p4|p0|p1|p0|p0|p2-p4-p0-p1-p0-p0
2361|53|4|1.0|1.0|0.0|0.5|0.0|1.0|0.5833333333333334|p2|p4|p0|p1|p0|p1|p2-p4-p0-p1-p0-p1
2362|54|4|1.0|1.0|0.0|0.5|0.3333333333333333|0.0|0.4722222222222222|p2|p4|p0|p1|p1|p0|p2-p4-p0-p1-p1-p0
2363|55|5|1.0|1.0|0.0|0.5|0.3333333333333333|1.0|0.638888888888889|p2|p4|p0|p1|p1|p1|p2-p4-p0-p1-p1-p1
